seqnames	start	end	width	strand	V4	V5	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr1	101385100	101387391	2292	*	PEAK_000000010072	2.50688	Exon (uc001dtn.2/148867, exon 8 of 12)	1	101361632	101447311	85680	1	148867	uc001dtn.2	23468	ENSG00000162695	SLC30A7	solute carrier family 30 member 7
chr1	101577230	101577949	720	*	PEAK_000000009228	2.58867	Distal Intergenic	1	101455180	101491644	36465	2	51611	uc001dtz.2	-85586	ENSG00000117543	DPH5	diphthamide biosynthesis 5
chr1	101702759	101704974	2216	*	PEAK_000000005704	2.82932	Promoter (<=1kb)	1	101702459	101707076	4618	1	1901	uc009weg.2	300	ENSG00000170989	S1PR1	sphingosine-1-phosphate receptor 1
chr1	101753773	101754628	856	*	PEAK_000000010854	2.38491	Distal Intergenic	1	101702459	101707076	4618	1	1901	uc009weg.2	51314	ENSG00000170989	S1PR1	sphingosine-1-phosphate receptor 1
chr1	101821217	101823225	2009	*	PEAK_000000005238	2.86728	Distal Intergenic	1	101806425	101806451	27	2	100873740	uc031pni.1	-14766	ENSG00000207116	RNU6-31P	RNA, U6 small nuclear 31, pseudogene
chr1	101939525	101940145	621	*	PEAK_000000003701	3.00914	Distal Intergenic	1	101806425	101806451	27	2	100873740	uc031pni.1	-133074	ENSG00000207116	RNU6-31P	RNA, U6 small nuclear 31, pseudogene
chr1	101971910	101972655	746	*	PEAK_000000009041	2.60306	Distal Intergenic	1	101806425	101806451	27	2	100873740	uc031pni.1	-165459	ENSG00000207116	RNU6-31P	RNA, U6 small nuclear 31, pseudogene
chr1	102032528	102033152	625	*	PEAK_000000011206	2.22848	Distal Intergenic	1	101806425	101806451	27	2	100873740	uc031pni.1	-226077	ENSG00000207116	RNU6-31P	RNA, U6 small nuclear 31, pseudogene
chr1	103437924	103438415	492	*	PEAK_000000008394	2.64816	Intron (uc001duk.3/1301, intron 31 of 63)	1	103342023	103496800	154778	2	1301	uc001duk.3	58385	ENSG00000060718	COL11A1	collagen type XI alpha 1
chr1	104003760	104004621	862	*	PEAK_000000010303	2.47868	Distal Intergenic	1	104068578	104096306	27729	1	55599	uc010oul.1	-63957	ENSG00000185946	RNPC3	RNA binding region (RNP1, RRM) containing 3
chr1	105322235	105323404	1170	*	PEAK_000000006717	2.75956	Distal Intergenic	1	104615645	104619693	4049	1	100129138	uc021oqw.1	706590	ENSG00000215869	LOC100129138	THAP domain containing, apoptosis associated protein 3 pseudogene
chr1	107684677	107685825	1149	*	PEAK_000000008177	2.66399	Promoter (1-2kb)	1	107683549	107953207	269659	1	22854	uc001dvd.1	1128	ENSG00000162631	NTNG1	netrin G1
chr1	107972865	107973502	638	*	PEAK_000000004762	2.9067	Exon (uc001dvh.4/22854, exon 6 of 8)	1	107937776	108024475	86700	1	22854	uc001dve.3	35089	ENSG00000162631	NTNG1	netrin G1
chr1	108071790	108072993	1204	*	PEAK_000000009204	2.59057	Distal Intergenic	1	107937776	108024475	86700	1	22854	uc001dve.3	134014	ENSG00000162631	NTNG1	netrin G1
chr1	108323484	108325401	1918	*	PEAK_000000010082	2.50588	Intron (uc001dvk.1/10451, intron 25 of 26)	1	108113782	108231126	117345	2	10451	uc001dvj.1	-92358	ENSG00000134215	VAV3	vav guanine nucleotide exchange factor 3
chr1	108505313	108505714	402	*	PEAK_000000006348	2.78569	Promoter (<=1kb)	1	108211463	108506218	294756	2	10451	uc001dvl.1	504	ENSG00000134215	VAV3	vav guanine nucleotide exchange factor 3
chr1	108592435	108593157	723	*	PEAK_000000006779	2.75503	Distal Intergenic	1	108113782	108507545	393764	2	10451	uc001dvk.1	-84890	ENSG00000134215	VAV3	vav guanine nucleotide exchange factor 3
chr1	108667804	108669662	1859	*	PEAK_000000001465	3.32129	Distal Intergenic	1	108677344	108735431	58088	2	29957	uc001dvm.4	65769	ENSG00000085491	SLC25A24	solute carrier family 25 member 24
chr1	109054423	109055597	1175	*	PEAK_000000000216	3.86468	Distal Intergenic	1	109102971	109181949	78979	1	284611	uc010ouy.2	-47374	ENSG00000162636	FAM102B	family with sequence similarity 102 member B
chr1	109102174	109105735	3562	*	PEAK_000000004859	2.89852	Promoter (<=1kb)	1	109102971	109181949	78979	1	284611	uc010ouy.2	0	ENSG00000162636	FAM102B	family with sequence similarity 102 member B
chr1	109186014	109186693	680	*	PEAK_000000001715	3.26981	Distal Intergenic	1	109190910	109203744	12835	2	113802	uc001dvt.4	17051	ENSG00000162639	HENMT1	HEN1 methyltransferase homolog 1 (Arabidopsis)
chr1	109288678	109289450	773	*	PEAK_000000009931	2.52229	Promoter (<=1kb)	1	109289285	109319053	29769	1	6814	uc021oqz.1	0	ENSG00000116266	STXBP3	syntaxin binding protein 3
chr1	109370811	109371287	477	*	PEAK_000000004367	2.94275	Intron (uc001dwa.4/254268, intron 6 of 15)	1	109358520	109399726	41207	2	254268	uc001dwa.4	28439	ENSG00000162641	AKNAD1	AKNA domain containing 1
chr1	109440485	109442265	1781	*	PEAK_000000009480	2.56562	Exon (uc010ovc.2/29899, exon 5 of 15)	1	109419603	109473044	53442	1	29899	uc010ovc.2	20882	ENSG00000121957	GPSM2	G-protein signaling modulator 2
chr1	109642258	109643084	827	*	PEAK_000000004146	2.96541	Promoter (<=1kb)	1	109642815	109643234	420	1	677766	uc001dwo.1	0	ENSG00000270066	SCARNA2	small Cajal body-specific RNA 2
chr1	109654498	109655523	1026	*	PEAK_000000004993	2.88729	Promoter (<=1kb)	1	109648573	109655369	6797	2	127003	uc001dwp.4	0	ENSG00000179902	C1orf194	chromosome 1 open reading frame 194
chr1	109736248	109736936	689	*	PEAK_000000000596	3.57511	Intron (uc009wex.2/57535, intron 13 of 19)	1	109740096	109742859	2764	1	57535	uc001dws.1	-3160	ENSG00000116299	KIAA1324	KIAA1324
chr1	109941932	109942959	1028	*	PEAK_000000008281	2.65657	Promoter (1-2kb)	1	109852188	109940563	88376	2	6272	uc001dxm.2	-1369	ENSG00000134243	SORT1	sortilin 1
chr1	110036270	110036941	672	*	PEAK_000000000076	4.17571	Promoter (<=1kb)	1	110036658	110043063	6406	1	284613	uc010ovl.2	0	ENSG00000174151	CYB561D1	cytochrome b561 family member D1
chr1	110074787	110076006	1220	*	PEAK_000000000504	3.61418	Distal Intergenic	1	110082494	110088455	5962	1	83873	uc001dxy.2	-6488	ENSG00000156097	GPR61	G protein-coupled receptor 61
chr1	110088498	110092259	3762	*	PEAK_000000008168	2.66457	Promoter (<=1kb)	1	110091186	110138454	47269	1	2773	uc001dxz.3	0	ENSG00000065135	GNAI3	G protein subunit alpha i3
chr1	110182703	110183548	846	*	PEAK_000000000969	3.43574	Distal Intergenic	1	110171949	110174677	2729	1	271	uc001dye.1	10754	ENSG00000116337	AMPD2	adenosine monophosphate deaminase 2
chr1	110185154	110186300	1147	*	PEAK_000000006082	2.80431	Distal Intergenic	1	110198698	110217908	19211	1	2946	uc001dyi.3	-12398	ENSG00000213366	GSTM2	glutathione S-transferase mu 2 (muscle)
chr1	110332942	110333840	899	*	PEAK_000000001987	3.22297	Distal Intergenic	1	110292702	110306644	13943	2	79574	uc001dyq.2	-26298	ENSG00000198758	EPS8L3	EPS8 like 3
chr1	110526437	110527614	1178	*	PEAK_000000000122	4.04003	Promoter (<=1kb)	1	110527387	110566364	38978	1	10768	uc001dyx.3	0	ENSG00000168710	AHCYL1	adenosylhomocysteinase like 1
chr1	110554091	110555102	1012	*	PEAK_000000011129	2.29329	Exon (uc001dyx.3/10768, exon 4 of 17)	1	110546570	110566364	19795	1	10768	uc001dyy.3	7521	ENSG00000168710	AHCYL1	adenosylhomocysteinase like 1
chr1	110572297	110574137	1841	*	PEAK_000000005755	2.82614	Promoter (<=1kb)	1	110574199	110597424	23226	1	85369	uc001dyz.1	-62	ENSG00000143093	STRIP1	striatin interacting protein 1
chr1	110596151	110596866	716	*	PEAK_000000000944	3.4459	3' UTR	1	110602997	110613322	10326	2	257	uc001dzb.3	16456	ENSG00000156150	ALX3	ALX homeobox 3
chr1	110630662	110631061	400	*	PEAK_000000006981	2.74151	Distal Intergenic	1	110602997	110613322	10326	2	257	uc001dzb.3	-17340	ENSG00000156150	ALX3	ALX homeobox 3
chr1	110739367	110739771	405	*	PEAK_000000010387	2.46495	Intron (uc009wfq.3/388662, intron 10 of 11)	1	110735128	110737566	2439	1	388662	uc001dze.1	4239	ENSG00000197106	SLC6A17	solute carrier family 6 member 17
chr1	110745497	110746231	735	*	PEAK_000000000614	3.56581	Distal Intergenic	1	110753336	110766705	13370	1	3749	uc001dzf.3	-7105	ENSG00000116396	KCNC4	potassium voltage-gated channel subfamily C member 4
chr1	110750150	110751101	952	*	PEAK_000000000500	3.61544	Promoter (2-3kb)	1	110753336	110766705	13370	1	3749	uc001dzf.3	-2235	ENSG00000116396	KCNC4	potassium voltage-gated channel subfamily C member 4
chr1	110881349	110882122	774	*	PEAK_000000001870	3.2426	Promoter (<=1kb)	1	110828999	110881793	52795	2	440600	uc001dzj.3	0	ENSG00000227963	LOC440600	uncharacterized LOC440600
chr1	110955249	110956811	1563	*	PEAK_000000010002	2.5153	Intron (uc031pnm.1/101410535, intron 2 of 2)	1	110943877	110950546	6670	2	10542	uc001dzr.3	-4703	ENSG00000134248	LAMTOR5	late endosomal/lysosomal adaptor, MAPK and MTOR activator 5
chr1	111002728	111003450	723	*	PEAK_000000004654	2.91576	Distal Intergenic	1	110993788	110999976	6189	1	84432	uc001dzs.3	8940	ENSG00000143125	PROK1	prokineticin 1
chr1	111038526	111039172	647	*	PEAK_000000000844	3.47709	Distal Intergenic	1	111023388	111033891	10504	1	643160	uc009wfu.1	15138	ENSG00000240194	CYMP	chymosin pseudogene
chr1	111306627	111309056	2430	*	PEAK_000000008775	2.62248	Distal Intergenic	1	111214310	111217655	3346	2	3738	uc001dzv.1	-88972	ENSG00000177272	KCNA3	potassium voltage-gated channel subfamily A member 3
chr1	111324508	111326129	1622	*	PEAK_000000010240	2.48629	Distal Intergenic	1	111413821	111442558	28738	1	963	uc001dzw.3	-87692	ENSG00000143119	CD53	CD53 molecule
chr1	111372278	111373271	994	*	PEAK_000000002075	3.21021	Distal Intergenic	1	111413821	111442558	28738	1	963	uc001dzw.3	-40550	ENSG00000143119	CD53	CD53 molecule
chr1	111415442	111417642	2201	*	PEAK_000000009282	2.58381	Promoter (<=1kb)	1	111415722	111442558	26837	1	963	uc001dzx.3	0	ENSG00000143119	CD53	CD53 molecule
chr1	111572976	111575466	2491	*	PEAK_000000005509	2.8449	Distal Intergenic	1	111489812	111506566	16755	2	55791	uc001eaa.3	-66410	ENSG00000121931	LRIF1	ligand dependent nuclear receptor interacting factor 1
chr1	111757573	111759111	1539	*	PEAK_000000008999	2.60523	Distal Intergenic	1	111728591	111747160	18570	2	79961	uc001eal.2	-10413	ENSG00000162777	DENND2D	DENN domain containing 2D
chr1	111942859	111943506	648	*	PEAK_000000010469	2.4528	Distal Intergenic	1	111927141	111932473	5333	2	441897	uc021orp.1	-10386	ENSG00000227179	PGCP1	progastricsin (pepsinogen C) pseudogene 1
chr1	112050061	112051611	1551	*	PEAK_000000007240	2.72625	Intron (uc001ebg.4/140, intron 5 of 5)	1	112025970	112046743	20774	2	140	uc001ebf.3	-3318	ENSG00000121933	ADORA3	adenosine A3 receptor
chr1	112256927	112257900	974	*	PEAK_000000003755	3.0031	Exon (uc001ebn.1/uc001ebn.1, exon 1 of 1)	1	112264686	112282046	17361	2	55924	uc001ebo.2	24146	ENSG00000197852	FAM212B	family with sequence similarity 212 member B
chr1	112310563	112311892	1330	*	PEAK_000000010331	2.47446	Distal Intergenic	1	112303019	112310199	7181	1	11218	uc001ebt.3	7544	ENSG00000064703	DDX20	DEAD-box helicase 20
chr1	112901122	112901680	559	*	PEAK_000000003159	3.07048	Distal Intergenic	1	112938800	113003786	64987	1	55917	uc001ebx.3	-37120	ENSG00000143079	CTTNBP2NL	CTTNBP2 N-terminal like
chr1	112911375	112912710	1336	*	PEAK_000000002840	3.10916	Distal Intergenic	1	112938800	113003786	64987	1	55917	uc001ebx.3	-26090	ENSG00000143079	CTTNBP2NL	CTTNBP2 N-terminal like
chr1	112933515	112934254	740	*	PEAK_000000005542	2.84261	Distal Intergenic	1	112938800	113003786	64987	1	55917	uc001ebx.3	-4546	ENSG00000143079	CTTNBP2NL	CTTNBP2 N-terminal like
chr1	113160969	113162924	1956	*	PEAK_000000007280	2.72322	Promoter (<=1kb)	1	113066141	113161550	95410	2	54879	uc001ecc.3	0	ENSG00000007341	ST7L	suppression of tumorigenicity 7 like
chr1	113210475	113211772	1298	*	PEAK_000000009207	2.59011	Intron (uc001ecj.1/829, intron 8 of 9)	1	113217048	113243357	26310	1	4343	uc001ecl.2	-5276	ENSG00000155363	MOV10	Mov10 RISC complex RNA helicase
chr1	113216072	113216588	517	*	PEAK_000000007395	2.71637	Promoter (<=1kb)	1	113217048	113243357	26310	1	4343	uc001ecl.2	-460	ENSG00000155363	MOV10	Mov10 RISC complex RNA helicase
chr1	113258433	113259389	957	*	PEAK_000000000849	3.47646	Promoter (<=1kb)	1	113252616	113257950	5335	2	333926	uc001ect.1	-483	ENSG00000155367	PPM1J	protein phosphatase, Mg2+/Mn2+ dependent 1J
chr1	113423094	113423797	704	*	PEAK_000000009531	2.56171	Distal Intergenic	1	113465972	113467295	1324	1	246182	uc001eda.1	-42175	NA	AKR7A2P1	aldo-keto reductase family 7, member A2 pseudogene 1
chr1	113614796	113616944	2149	*	PEAK_000000001276	3.36374	Promoter (<=1kb)	1	113615831	113667342	51512	1	9860	uc001edf.1	0	ENSG00000198799	LRIG2	leucine-rich repeats and immunoglobulin-like domains 2
chr1	113682910	113684438	1529	*	PEAK_000000010692	2.42309	Distal Intergenic	1	113739404	113748875	9472	2	643441	uc001edg.2	64437	NA	LOC643441	uncharacterized LOC643441
chr1	114471674	114473158	1485	*	PEAK_000000002632	3.1343	Promoter (<=1kb)	1	114471996	114514698	42703	1	204851	uc001eel.3	0	ENSG00000163349	HIPK1	homeodomain interacting protein kinase 1
chr1	114519841	114522359	2519	*	PEAK_000000009716	2.5438	Promoter (<=1kb)	1	114522030	114524875	2846	1	56944	uc001eer.1	0	ENSG00000116774	OLFML3	olfactomedin like 3
chr1	114825131	114825693	563	*	PEAK_000000010140	2.49869	Distal Intergenic	1	114946948	114949722	2775	2	51592	uc001eey.1	124029	ENSG00000197323	TRIM33	tripartite motif containing 33
chr1	114888262	114889692	1431	*	PEAK_000000003752	3.00342	Distal Intergenic	1	114946948	114949722	2775	2	51592	uc001eey.1	60030	ENSG00000197323	TRIM33	tripartite motif containing 33
chr1	115300666	115301261	596	*	PEAK_000000001437	3.32736	Promoter (<=1kb)	1	115259534	115300671	41138	2	7812	uc001efi.3	0	ENSG00000009307	CSDE1	cold shock domain containing E1
chr1	115521657	115522456	800	*	PEAK_000000003058	3.08272	Intron (uc001efq.3/6847, intron 28 of 31)	1	115572445	115576930	4486	1	7252	uc001efs.2	-49989	ENSG00000134200	TSHB	thyroid stimulating hormone beta
chr1	115594944	115596232	1289	*	PEAK_000000000447	3.64209	Exon (uc001eft.3/10100, exon 7 of 8)	1	115576567	115576930	364	1	7252	uc031pnq.1	18377	ENSG00000134200	TSHB	thyroid stimulating hormone beta
chr1	115654346	115656053	1708	*	PEAK_000000001266	3.36578	Distal Intergenic	1	115590633	115632121	41489	2	10100	uc001eft.3	-22225	ENSG00000134198	TSPAN2	tetraspanin 2
chr1	115679962	115681990	2029	*	PEAK_000000004430	2.93673	Distal Intergenic	1	115590633	115632121	41489	2	10100	uc001eft.3	-47841	ENSG00000134198	TSPAN2	tetraspanin 2
chr1	116138626	116139094	469	*	PEAK_000000004437	2.93582	Distal Intergenic	1	116184574	116240845	56272	1	81839	uc001efv.1	-45480	ENSG00000173218	VANGL1	VANGL planar cell polarity protein 1
chr1	116522849	116524304	1456	*	PEAK_000000009448	2.56865	Intron (uc001ega.2/55356, intron 1 of 5)	1	116519119	116574511	55393	1	55356	uc001ega.2	3730	ENSG00000163393	SLC22A15	solute carrier family 22 member 15
chr1	116681621	116682199	579	*	PEAK_000000008932	2.61114	Distal Intergenic	1	116654376	116677861	23486	1	126868	uc001egc.1	27245	ENSG00000173212	MAB21L3	mab-21-like 3 (C. elegans)
chr1	116683855	116684378	524	*	PEAK_000000007113	2.73337	Distal Intergenic	1	116654376	116677861	23486	1	126868	uc001egc.1	29479	ENSG00000173212	MAB21L3	mab-21-like 3 (C. elegans)
chr1	117027655	117028980	1326	*	PEAK_000000003206	3.06414	Distal Intergenic	1	117061853	117087226	25374	2	965	uc001ego.1	58246	ENSG00000116815	CD58	CD58 molecule
chr1	117117135	117117592	458	*	PEAK_000000007442	2.71348	3' UTR	1	117057156	117113715	56560	2	965	uc001egm.3	-3420	ENSG00000116815	CD58	CD58 molecule
chr1	117138553	117139053	501	*	PEAK_000000005081	2.87908	Intron (uc031pnr.1/3321, intron 4 of 10)	1	117127161	117150953	23793	2	3321	uc001egs.1	11900	ENSG00000143061	IGSF3	immunoglobulin superfamily member 3
chr1	117266074	117267792	1719	*	PEAK_000000004313	2.94768	Distal Intergenic	1	117297086	117308084	10999	1	914	uc010owz.1	-29294	ENSG00000116824	CD2	CD2 molecule
chr1	117279664	117280480	817	*	PEAK_000000001966	3.22658	Distal Intergenic	1	117297086	117308084	10999	1	914	uc010owz.1	-16606	ENSG00000116824	CD2	CD2 molecule
chr1	117360184	117360843	660	*	PEAK_000000009310	2.58085	Distal Intergenic	1	117297086	117308084	10999	1	914	uc010owz.1	63098	ENSG00000116824	CD2	CD2 molecule
chr1	117598139	117598823	685	*	PEAK_000000009157	2.59491	Distal Intergenic	1	117602949	117624997	22049	1	8458	uc001egx.1	-4126	ENSG00000116830	TTF2	transcription termination factor, RNA polymerase II
chr1	117671384	117671912	529	*	PEAK_000000010935	2.36482	Distal Intergenic	1	117653677	117664411	10735	2	80263	uc001egz.2	-6973	ENSG00000134253	TRIM45	tripartite motif containing 45
chr1	118055247	118055812	566	*	PEAK_000000003060	3.08268	Intron (uc001ehd.1/10905, intron 12 of 12)	1	118148604	118171011	22408	1	54855	uc001ehe.3	-92792	ENSG00000183508	FAM46C	family with sequence similarity 46 member C
chr1	118076871	118078141	1271	*	PEAK_000000010666	2.42763	Distal Intergenic	1	118148604	118171011	22408	1	54855	uc001ehe.3	-70463	ENSG00000183508	FAM46C	family with sequence similarity 46 member C
chr1	118296472	118297194	723	*	PEAK_000000006081	2.80434	Distal Intergenic	1	118148604	118171011	22408	1	54855	uc001ehe.3	147868	ENSG00000183508	FAM46C	family with sequence similarity 46 member C
chr1	118301258	118301967	710	*	PEAK_000000009247	2.58726	Distal Intergenic	1	118148604	118171011	22408	1	54855	uc001ehe.3	152654	ENSG00000183508	FAM46C	family with sequence similarity 46 member C
chr1	118437330	118438705	1376	*	PEAK_000000006504	2.77546	Intron (uc001ehf.3/54834, intron 6 of 13)	1	118406107	118472302	66196	2	54834	uc001ehf.3	33597	ENSG00000196505	GDAP2	ganglioside induced differentiation associated protein 2
chr1	120217765	120218630	866	*	PEAK_000000001007	3.42727	Distal Intergenic	1	120162000	120190390	28391	2	90874	uc001ehy.1	-27375	ENSG00000143067	ZNF697	zinc finger protein 697
chr1	120350672	120352259	1588	*	PEAK_000000000887	3.46128	Promoter (1-2kb)	1	120336641	120354203	17563	2	83998	uc001eif.3	1944	ENSG00000134193	REG4	regenerating family member 4
chr1	120412990	120413947	958	*	PEAK_000000010483	2.45118	Distal Intergenic	1	120436156	120439147	2992	2	11085	uc001eij.3	25200	ENSG00000134249	ADAM30	ADAM metallopeptidase domain 30
chr1	120428565	120429594	1030	*	PEAK_000000001839	3.24755	Distal Intergenic	1	120436156	120439147	2992	2	11085	uc001eij.3	9553	ENSG00000134249	ADAM30	ADAM metallopeptidase domain 30
chr1	120490266	120491745	1480	*	PEAK_000000010199	2.49144	Exon (uc001eik.3/4853, exon 16 of 34)	1	120436156	120439147	2992	2	11085	uc001eij.3	-51119	ENSG00000134249	ADAM30	ADAM metallopeptidase domain 30
chr1	120510153	120510912	760	*	PEAK_000000007818	2.6868	Exon (uc001eik.3/4853, exon 7 of 34)	1	120436156	120439147	2992	2	11085	uc001eij.3	-71006	ENSG00000134249	ADAM30	ADAM metallopeptidase domain 30
chr1	144917539	144919211	1673	*	PEAK_000000007883	2.68205	Promoter (2-3kb)	1	144895122	144922047	26926	2	9659	uc001eme.1	2836	ENSG00000178104	PDE4DIP	phosphodiesterase 4D interacting protein
chr1	145014401	145015973	1573	*	PEAK_000000011253	2.01532	5' UTR	1	144951761	144997111	45351	2	9659	uc021ouj.1	-17290	ENSG00000178104	PDE4DIP	phosphodiesterase 4D interacting protein
chr1	145058259	145061377	3119	*	PEAK_000000011069	2.32231	Intron (uc021ott.2/100288142, intron 53 of 131)	1	144676437	145076186	399750	2	9659	uc001elo.3	14809	ENSG00000178104	PDE4DIP	phosphodiesterase 4D interacting protein
chr1	145290594	145294171	3578	*	PEAK_000000009671	2.54747	Promoter (<=1kb)	1	145293233	145311154	17922	1	100132406	uc001emq.1	0	ENSG00000271425	NBPF10	neuroblastoma breakpoint family member 10
chr1	145421601	145422416	816	*	PEAK_000000000318	3.74443	Intron (uc021ott.2/100288142, intron 99 of 131)	1	145413191	145417545	4355	1	148738	uc001eni.2	8410	ENSG00000168509	HFE2	hemochromatosis type 2 (juvenile)
chr1	145427304	145427959	656	*	PEAK_000000001898	3.23672	Intron (uc021ott.2/100288142, intron 99 of 131)	1	145438462	145442628	4167	1	10628	uc001enn.4	-10503	ENSG00000265972	TXNIP	thioredoxin interacting protein
chr1	145437049	145439161	2113	*	PEAK_000000003908	2.98822	Promoter (<=1kb)	1	145438462	145442628	4167	1	10628	uc001enn.4	0	ENSG00000265972	TXNIP	thioredoxin interacting protein
chr1	145455387	145457563	2177	*	PEAK_000000005092	2.87815	3' UTR	1	145456236	145470387	14152	2	84265	uc001enp.1	12824	ENSG00000121851	POLR3GL	polymerase (RNA) III subunit G like
chr1	145476827	145478138	1312	*	PEAK_000000006028	2.80773	Promoter (<=1kb)	1	145477085	145499091	22007	1	128077	uc001enr.3	0	ENSG00000271601	LIX1L	limb and CNS expressed 1 like
chr1	145507506	145508120	615	*	PEAK_000000010353	2.47046	Promoter (<=1kb)	1	145507557	145513535	5979	1	9939	uc001ent.2	0	ENSG00000265241	RBM8A	RNA binding motif protein 8A
chr1	145524041	145525011	971	*	PEAK_000000008215	2.66094	Promoter (<=1kb)	1	145524990	145529319	4330	1	8515	uc001enz.1	0	ENSG00000143127	ITGA10	integrin subunit alpha 10
chr1	145543030	145543550	521	*	PEAK_000000003028	3.08687	3' UTR	1	145549209	145563099	13891	1	148741	uc010oyx.1	-5659	ENSG00000198483	ANKRD35	ankyrin repeat domain 35
chr1	145588535	145589480	946	*	PEAK_000000010912	2.37186	Promoter (<=1kb)	1	145586493	145589435	2943	2	200035	uc001eoe.3	0	ENSG00000186364	NUDT17	nudix hydrolase 17
chr1	145713049	145713974	926	*	PEAK_000000003557	3.02655	Promoter (1-2kb)	1	145695798	145715565	19768	2	11126	uc001eol.1	1591	ENSG00000117281	CD160	CD160 molecule
chr1	146713843	146715115	1273	*	PEAK_000000005177	2.87207	Promoter (<=1kb)	1	146714291	146767447	53157	1	9557	uc001epm.5	0	ENSG00000131778	CHD1L	chromodomain helicase DNA binding protein 1-like
chr1	146966496	146967238	743	*	PEAK_000000007352	2.71869	Intron (uc021ovk.1/100289211, intron 1 of 3)	1	146853914	146989699	135786	2	100289211	uc021ovk.1	22461	ENSG00000278811	LINC00624	long intergenic non-protein coding RNA 624
chr1	147098200	147099849	1650	*	PEAK_000000004293	2.94978	Distal Intergenic	1	147083377	147096757	13381	1	607	uc010ozr.1	14823	ENSG00000116128	BCL9	B-cell CLL/lymphoma 9
chr1	147112179	147115618	3440	*	PEAK_000000006029	2.80759	Distal Intergenic	1	147119168	147142634	23467	2	51205	uc001epr.2	27016	ENSG00000162836	ACP6	acid phosphatase 6, lysophosphatidic
chr1	147171531	147172495	965	*	PEAK_000000008370	2.64975	Distal Intergenic	1	147119168	147142634	23467	2	51205	uc001epr.2	-28897	ENSG00000162836	ACP6	acid phosphatase 6, lysophosphatidic
chr1	147360547	147365357	4811	*	PEAK_000000002297	3.17821	Distal Intergenic	1	147374946	147381395	6450	1	2703	uc001epu.2	-9589	ENSG00000121634	GJA8	gap junction protein alpha 8
chr1	147726589	147727410	822	*	PEAK_000000011245	2.10506	Intron (uc001eqe.3/728841, intron 2 of 13)	1	147806603	147806678	76	2	100847044	uc031pom.1	79268	NA	MIR5087	microRNA 5087
chr1	147729046	147730349	1304	*	PEAK_000000004935	2.89237	Intron (uc001eqe.3/728841, intron 2 of 13)	1	147806603	147806678	76	2	100847044	uc031pom.1	76329	NA	MIR5087	microRNA 5087
chr1	148549900	148550690	791	*	PEAK_000000011139	2.28639	Distal Intergenic	1	148558188	148596267	38080	1	284565	uc001esb.2	-7498	ENSG00000266338	NBPF15	neuroblastoma breakpoint family member 15
chr1	149856735	149860647	3913	*	PEAK_000000001054	3.41329	Promoter (<=1kb)	1	149859019	149859466	448	2	317772	uc001ete.3	0	ENSG00000184270	HIST2H2AB	histone cluster 2, H2ab
chr1	149933818	149934659	842	*	PEAK_000000001304	3.35816	3' UTR	1	149932867	149943179	10313	2	56957	uc001eto.3	8520	ENSG00000264522	OTUD7B	OTU deubiquitinase 7B
chr1	150045039	150045867	829	*	PEAK_000000008084	2.66994	Intron (uc009wlm.1/11311, intron 3 of 12)	1	150049267	150117505	68239	1	11311	uc001etq.3	-3400	ENSG00000136631	VPS45	vacuolar protein sorting 45 homolog (S. cerevisiae)
chr1	150137863	150138539	677	*	PEAK_000000009235	2.58815	Distal Intergenic	1	150127087	150131825	4739	1	51177	uc001etu.3	10776	ENSG00000023902	PLEKHO1	pleckstrin homology domain containing O1
chr1	150159261	150160299	1039	*	PEAK_000000002514	3.1483	Distal Intergenic	1	150127087	150131825	4739	1	51177	uc001etu.3	32174	ENSG00000023902	PLEKHO1	pleckstrin homology domain containing O1
chr1	150227398	150228157	760	*	PEAK_000000010345	2.47247	Promoter (2-3kb)	1	150230218	150237480	7263	1	23632	uc001etx.3	-2061	ENSG00000118298	CA14	carbonic anhydrase XIV
chr1	150234325	150235309	985	*	PEAK_000000006429	2.78059	Exon (uc001etx.3/23632, exon 4 of 11)	1	150230218	150237480	7263	1	23632	uc001etx.3	4107	ENSG00000118298	CA14	carbonic anhydrase XIV
chr1	150337131	150339346	2216	*	PEAK_000000003043	3.08551	Promoter (<=1kb)	1	150336990	150446032	109043	1	23248	uc010pcc.1	141	ENSG00000163125	RPRD2	regulation of nuclear pre-mRNA domain containing 2
chr1	150436521	150437269	749	*	PEAK_000000006508	2.77519	Exon (uc010pcc.1/23248, exon 9 of 11)	1	150459840	150480085	20246	1	80222	uc001euq.4	-22571	ENSG00000143374	TARS2	threonyl-tRNA synthetase 2, mitochondrial (putative)
chr1	150532214	150536271	4058	*	PEAK_000000002949	3.09532	Promoter (1-2kb)	1	150530421	150533412	2992	1	54507	uc009wlx.3	1793	ENSG00000143382	ADAMTSL4	ADAMTS like 4
chr1	150548660	150551488	2829	*	PEAK_000000010317	2.47602	Promoter (<=1kb)	1	150547027	150552086	5060	2	4170	uc010pch.2	598	ENSG00000143384	MCL1	myeloid cell leukemia 1
chr1	150593156	150594978	1823	*	PEAK_000000008028	2.67397	3' UTR	1	150594599	150601609	7011	2	2029	uc001evb.3	6631	ENSG00000143420	ENSA	endosulfine alpha
