seqnames	start	end	width	strand	V4	V5	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr1	150335713	150336296	584	*	PEAK_000000005387	2.90231	Promoter (<=1kb)	1	150336990	150446032	109043	1	23248	uc010pcc.1	-694	ENSG00000163125	RPRD2	regulation of nuclear pre-mRNA domain containing 2
chr1	150402128	150402903	776	*	PEAK_000000001443	3.5148	Intron (uc010pcc.1/23248, intron 2 of 10)	1	150459840	150480085	20246	1	80222	uc001euq.4	-56937	ENSG00000143374	TARS2	threonyl-tRNA synthetase 2, mitochondrial (putative)
chr1	150504837	150505537	701	*	PEAK_000000004198	3.05538	Distal Intergenic	1	150521898	150531223	9326	1	54507	uc001euw.3	-16361	ENSG00000143382	ADAMTSL4	ADAMTS like 4
chr1	150532333	150533784	1452	*	PEAK_000000001483	3.50285	Promoter (1-2kb)	1	150530421	150533412	2992	1	54507	uc009wlx.3	1912	ENSG00000143382	ADAMTSL4	ADAMTS like 4
chr1	150894760	150895234	475	*	PEAK_000000006579	2.70236	Distal Intergenic	1	150898815	150917797	18983	1	9869	uc001evw.4	-3581	ENSG00000143379	SETDB1	SET domain bifurcated 1
chr1	150951748	150952547	800	*	PEAK_000000004558	3.00835	Promoter (1-2kb)	1	150954499	150968114	13616	1	8416	uc001ewa.2	-1952	ENSG00000143412	ANXA9	annexin A9
chr1	150967886	150968484	599	*	PEAK_000000000444	3.92019	3' UTR	1	150969301	150979273	9973	2	55793	uc001ewc.3	10789	ENSG00000143409	FAM63A	family with sequence similarity 63 member A
chr1	150997011	150997519	509	*	PEAK_000000006358	2.75682	Promoter (<=1kb)	1	150997087	151008189	11103	1	58497	uc001ewk.1	0	ENSG00000143363	PRUNE	prune exopolyphosphatase
chr1	151021114	151022749	1636	*	PEAK_000000005761	2.85234	Promoter (<=1kb)	1	151020259	151023871	3613	1	54964	uc001ewn.3	855	ENSG00000143443	C1orf56	chromosome 1 open reading frame 56
chr1	151031899	151032484	586	*	PEAK_000000004347	3.03676	Promoter (<=1kb)	1	151032151	151040973	8823	1	10962	uc001ewq.3	0	ENSG00000213190	MLLT11	myeloid/lymphoid or mixed-lineage leukemia; translocated to, 11
chr1	151043661	151044701	1041	*	PEAK_000000003902	3.09264	Promoter (<=1kb)	1	151043080	151076151	33072	1	126626	uc010pcp.1	581	ENSG00000143458	GABPB2	GA binding protein transcription factor beta subunit 2
chr1	151072091	151072583	493	*	PEAK_000000004613	3.00165	Intron (uc010pcp.1/126626, intron 6 of 6)	1	151065668	151091007	25340	1	126626	uc001ewt.2	6423	ENSG00000143458	GABPB2	GA binding protein transcription factor beta subunit 2
chr1	151128616	151129049	434	*	PEAK_000000004875	2.96603	Promoter (<=1kb)	1	151129105	151142773	13669	1	100534012	uc021oyk.1	-56	ENSG00000163156	TNFAIP8L2-SCNM1	TNFAIP8L2-SCNM1 readthrough
chr1	151224044	151224634	591	*	PEAK_000000000035	4.60602	Promoter (2-3kb)	1	151227197	151239954	12758	1	5710	uc001exl.3	-2563	ENSG00000159352	PSMD4	proteasome 26S subunit, non-ATPase 4
chr1	151264731	151265714	984	*	PEAK_000000002156	3.36507	3' UTR	1	151258751	151264381	5631	1	57592	uc009wmp.3	5980	ENSG00000143373	ZNF687	zinc finger protein 687
chr1	151313201	151314057	857	*	PEAK_000000003112	3.20474	3' UTR	1	151313116	151319769	6654	2	5993	uc001exv.1	5712	ENSG00000143390	RFX5	regulatory factor X5
chr1	151506725	151507424	700	*	PEAK_000000006886	2.60687	Intron (uc009wmw.3/57530, intron 15 of 20)	1	151512781	151556059	43279	1	7286	uc001eyl.3	-5357	ENSG00000143367	TUFT1	tuftelin 1
chr1	151707458	151707861	404	*	PEAK_000000002150	3.36594	Distal Intergenic	1	151694013	151702082	8070	1	284485	uc010pdj.1	13445	ENSG00000178796	RIIAD1	regulatory subunit of type II PKA R-subunit (RIIa) domain containing 1
chr1	151969543	151970178	636	*	PEAK_000000005954	2.82787	Promoter (2-3kb)	1	151955386	151966714	11329	2	6281	uc001ezl.3	-2829	ENSG00000197747	S100A10	S100 calcium binding protein A10
chr1	151974082	151974481	400	*	PEAK_000000003870	3.09578	Intron (uc001ezm.1/uc001ezm.1, intron 2 of 12)	1	151955386	151966714	11329	2	6281	uc001ezl.3	-7368	ENSG00000197747	S100A10	S100 calcium binding protein A10
chr1	152006792	152007491	700	*	PEAK_000000001235	3.56748	Promoter (2-3kb)	1	152004982	152009511	4530	2	6282	uc001ezn.3	2020	ENSG00000163191	S100A11	S100 calcium binding protein A11
chr1	152025043	152025495	453	*	PEAK_000000005291	2.91373	Distal Intergenic	1	152004982	152009511	4530	2	6282	uc001ezn.3	-15532	ENSG00000163191	S100A11	S100 calcium binding protein A11
chr1	152114183	152116359	2177	*	PEAK_000000002886	3.23601	Promoter (1-2kb)	1	152078793	152117706	38914	2	7062	uc009wne.1	1347	ENSG00000159450	TCHH	trichohyalin
chr1	152160900	152162980	2081	*	PEAK_000000000835	3.70389	Distal Intergenic	1	152126071	152131704	5634	2	126638	uc001ezs.1	-29196	ENSG00000215853	RPTN	repetin
chr1	152319430	152320035	606	*	PEAK_000000000580	3.83197	Intron (uc001ezv.3/uc001ezv.3, intron 6 of 6)	1	152321213	152332482	11270	2	388698	uc001ezw.4	12447	ENSG00000143520	FLG2	filaggrin family member 2
chr1	152430971	152434367	3397	*	PEAK_000000002071	3.38013	Distal Intergenic	1	152381719	152386750	5032	2	49860	uc001ezx.2	-44221	ENSG00000143536	CRNN	cornulin
chr1	152842180	152844220	2041	*	PEAK_000000002104	3.37425	Distal Intergenic	1	152850798	152857523	6726	1	4184	uc001fat.3	-6578	ENSG00000163206	SMCP	sperm mitochondria associated cysteine rich protein
chr1	153295320	153295785	466	*	PEAK_000000006241	2.78324	Distal Intergenic	1	153270338	153283194	12857	2	114771	uc001fbn.1	-12126	ENSG00000159527	PGLYRP3	peptidoglycan recognition protein 3
chr1	153324964	153326192	1229	*	PEAK_000000004313	3.04144	Distal Intergenic	1	153302597	153321022	18426	2	57115	uc001fbo.3	-3942	ENSG00000163218	PGLYRP4	peptidoglycan recognition protein 4
chr1	153376964	153377689	726	*	PEAK_000000003254	3.18378	Distal Intergenic	1	153389000	153395701	6702	1	338324	uc001fbt.1	-11311	ENSG00000184330	S100A7A	S100 calcium binding protein A7A
chr1	153467193	153468025	833	*	PEAK_000000001718	3.44957	Distal Intergenic	1	153430220	153433137	2918	2	6278	uc001fbv.1	-34056	ENSG00000143556	S100A7	S100 calcium binding protein A7
chr1	153481987	153483776	1790	*	PEAK_000000001905	3.41451	Distal Intergenic	1	153507076	153508717	1642	2	6277	uc001fbw.1	24941	ENSG00000197956	S100A6	S100 calcium binding protein A6
chr1	153505281	153505957	677	*	PEAK_000000003432	3.15378	Promoter (2-3kb)	1	153507076	153508717	1642	2	6277	uc001fbw.1	2760	ENSG00000197956	S100A6	S100 calcium binding protein A6
chr1	153540478	153541614	1137	*	PEAK_000000005185	2.92756	Promoter (2-3kb)	1	153533585	153538306	4722	2	6273	uc001fcb.3	-2172	ENSG00000196754	S100A2	S100 calcium binding protein A2
chr1	153544715	153545943	1229	*	PEAK_000000001433	3.5165	Distal Intergenic	1	153533585	153538306	4722	2	6273	uc001fcb.3	-6409	ENSG00000196754	S100A2	S100 calcium binding protein A2
chr1	153649915	153650704	790	*	PEAK_000000006385	2.75015	Promoter (<=1kb)	1	153651164	153666468	15305	1	4881	uc001fcs.4	-460	ENSG00000169418	NPR1	natriuretic peptide receptor 1
chr1	153721720	153723232	1513	*	PEAK_000000003128	3.20264	Promoter (<=1kb)	1	153723330	153746555	23226	1	65123	uc010peb.2	-98	ENSG00000143624	INTS3	integrator complex subunit 3
chr1	153763427	153763940	514	*	PEAK_000000006738	2.6548	Distal Intergenic	1	153747768	153752633	4866	1	11000	uc001fcz.3	15659	ENSG00000143554	SLC27A3	solute carrier family 27 member 3
chr1	153793929	153794697	769	*	PEAK_000000004226	3.05075	Intron (uc001fdb.4/57459, intron 9 of 10)	1	153747768	153752633	4866	1	11000	uc001fcz.3	46161	ENSG00000143554	SLC27A3	solute carrier family 27 member 3
chr1	153895401	153895831	431	*	PEAK_000000002430	3.31435	Promoter (<=1kb)	1	153777203	153895451	118249	2	57459	uc001fdb.4	0	ENSG00000143614	GATAD2B	GATA zinc finger domain containing 2B
chr1	153917790	153919566	1777	*	PEAK_000000006324	2.7651	Promoter (<=1kb)	1	153901977	153919154	17178	2	9909	uc001fdd.1	0	ENSG00000198837	DENND4B	DENN domain containing 4B
chr1	154244477	154245204	728	*	PEAK_000000000622	3.8038	Promoter (<=1kb)	1	154245039	154248355	3317	1	10456	uc001fes.3	0	ENSG00000143575	HAX1	HCLS1 associated protein X-1
chr1	154376061	154377874	1814	*	PEAK_000000005438	2.89623	Promoter (<=1kb)	1	154377669	154410561	32893	1	3570	uc021paf.1	0	ENSG00000160712	IL6R	interleukin 6 receptor
chr1	154451477	154454019	2543	*	PEAK_000000002405	3.31773	3' UTR	1	154451954	154474526	22573	2	126669	uc001ffb.3	20507	ENSG00000169291	SHE	Src homology 2 domain containing E
chr1	154531355	154532554	1200	*	PEAK_000000001775	3.4365	Promoter (<=1kb)	1	154521051	154531120	10070	2	55585	uc001fff.1	-235	ENSG00000160714	UBE2Q1	ubiquitin conjugating enzyme E2Q family member 1
chr1	154641709	154642467	759	*	PEAK_000000005156	2.93091	Distal Intergenic	1	154554534	154600456	45923	2	103	uc001ffk.3	-41253	ENSG00000160710	ADAR	adenosine deaminase, RNA-specific
chr1	154836053	154836600	548	*	PEAK_000000003637	3.12617	Intron (uc031ppq.1/3782, intron 7 of 7)	1	154669942	154832338	162397	2	3782	uc001ffo.3	-3715	ENSG00000143603	KCNN3	potassium calcium-activated channel subfamily N member 3
chr1	154916468	154916914	447	*	PEAK_000000005103	2.93819	3' UTR	1	154897208	154909484	12277	2	10654	uc001ffq.3	-6984	ENSG00000163344	PMVK	phosphomevalonate kinase
chr1	154927641	154928340	700	*	PEAK_000000006715	2.66236	Promoter (<=1kb)	1	154923708	154927803	4096	2	57326	uc009woy.1	0	ENSG00000163346	PBXIP1	pre-B-cell leukemia homeobox interacting protein 1
chr1	154946290	154947162	873	*	PEAK_000000006751	2.65128	Promoter (<=1kb)	1	154947118	154951725	4608	1	1163	uc001fga.3	0	ENSG00000173207	CKS1B	CDC28 protein kinase regulatory subunit 1B
chr1	154989807	154990396	590	*	PEAK_000000001369	3.53665	Promoter (2-3kb)	1	154986924	154991001	4078	1	51043	uc001fgl.4	2883	ENSG00000160685	ZBTB7B	zinc finger and BTB domain containing 7B
chr1	155033824	155035747	1924	*	PEAK_000000004211	3.05409	Promoter (<=1kb)	1	155036213	155060014	23802	1	1944	uc010pew.2	-466	ENSG00000143590	EFNA3	ephrin-A3
chr1	155056925	155059649	2725	*	PEAK_000000002769	3.25741	3' UTR	1	155051348	155060014	8667	1	1944	uc001fhf.3	5577	ENSG00000143590	EFNA3	ephrin-A3
chr1	155066219	155066745	527	*	PEAK_000000006038	2.81753	Distal Intergenic	1	155051348	155060014	8667	1	1944	uc001fhf.3	14871	ENSG00000143590	EFNA3	ephrin-A3
chr1	155139611	155140854	1244	*	PEAK_000000001971	3.40105	Downstream (1-2kb)	1	155145421	155154625	9205	1	80128	uc009wpe.1	-4567	ENSG00000163462	TRIM46	tripartite motif containing 46
chr1	155145718	155146822	1105	*	PEAK_000000005275	2.91629	Promoter (<=1kb)	1	155141884	155145804	3921	2	200185	uc001fho.3	0	ENSG00000163463	KRTCAP2	keratinocyte associated protein 2
chr1	155148821	155149626	806	*	PEAK_000000000789	3.72399	Promoter (1-2kb)	1	155147230	155157447	10218	1	80128	uc001fhw.2	1591	ENSG00000163462	TRIM46	tripartite motif containing 46
chr1	155194865	155196987	2123	*	PEAK_000000005279	2.91576	Promoter (<=1kb)	1	155183616	155197325	13710	2	2630	uc001fje.4	338	ENSG00000160766	GBAP1	glucosidase, beta, acid pseudogene 1
chr1	155220291	155221205	915	*	PEAK_000000000138	4.24775	Promoter (<=1kb)	1	155216996	155221696	4701	2	10712	uc009wql.3	491	ENSG00000160767	FAM189B	family with sequence similarity 189 member B
chr1	155277341	155278590	1250	*	PEAK_000000003299	3.17649	Promoter (<=1kb)	1	155278539	155290457	11919	1	2224	uc001fkc.2	0	ENSG00000160752	FDPS	farnesyl diphosphate synthase
chr1	155698704	155699238	535	*	PEAK_000000002347	3.32733	Exon (uc001flr.3/7818, exon 8 of 13)	1	155715559	155717687	2129	1	100129405	uc010pgn.2	-16321	NA	MSTO2P	misato family member 2, pseudogene
chr1	155907824	155908293	470	*	PEAK_000000001020	3.63084	Distal Intergenic	1	155911480	155912625	1146	1	339403	uc010pgs.2	-3187	ENSG00000173080	RXFP4	relaxin/insulin-like family peptide receptor 4
chr1	155959194	155959680	487	*	PEAK_000000000382	3.97064	Promoter (<=1kb)	1	155931452	155959290	27839	2	9181	uc010pgu.1	0	ENSG00000116584	ARHGEF2	Rho/Rac guanine nucleotide exchange factor 2
chr1	156035925	156036606	682	*	PEAK_000000000699	3.76302	Intron (uc001fnc.3/57111, intron 2 of 4)	1	156030966	156040295	9330	1	57111	uc001fnc.3	4959	ENSG00000132698	RAB25	RAB25, member RAS oncogene family
chr1	156060443	156060944	502	*	PEAK_000000006087	2.81021	Intron (uc001fnf.1/4000, intron 3 of 12)	1	156052369	156108548	56180	1	4000	uc001fnf.1	8074	ENSG00000160789	LMNA	lamin A/C
chr1	156352663	156353164	502	*	PEAK_000000001123	3.59837	Intron (uc009wrz.4/57127, intron 8 of 9)	1	156338980	156352660	13681	1	57127	uc010phm.2	13683	ENSG00000132677	RHBG	Rh family B glycoprotein (gene/pseudogene)
chr1	156355045	156355823	779	*	PEAK_000000001037	3.62704	Distal Intergenic	1	156338980	156352660	13681	1	57127	uc010phm.2	16065	ENSG00000132677	RHBG	Rh family B glycoprotein (gene/pseudogene)
chr1	156414473	156416181	1709	*	PEAK_000000003878	3.09487	Distal Intergenic	1	156395430	156400493	5064	2	10485	uc001fpa.3	-13980	ENSG00000125462	C1orf61	chromosome 1 open reading frame 61
chr1	156426267	156427634	1368	*	PEAK_000000003414	3.15621	Distal Intergenic	1	156395430	156400493	5064	2	10485	uc001fpa.3	-25774	ENSG00000125462	C1orf61	chromosome 1 open reading frame 61
chr1	156461915	156462398	484	*	PEAK_000000003679	3.12115	Promoter (1-2kb)	1	156433513	156460391	26879	2	4209	uc001fpb.4	-1524	ENSG00000116604	MEF2D	myocyte enhancer factor 2D
chr1	156553898	156554390	493	*	PEAK_000000000669	3.78239	Intron (uc021pbf.1/164118, intron 6 of 10)	1	156549519	156556562	7044	1	164118	uc021pbf.1	4379	ENSG00000187862	TTC24	tetratricopeptide repeat domain 24
chr1	156569446	156569885	440	*	PEAK_000000003072	3.20967	Promoter (1-2kb)	1	156564100	156571279	7180	2	54865	uc001fpl.3	1394	ENSG00000160818	GPATCH4	G-patch domain containing 4
chr1	156577757	156579196	1440	*	PEAK_000000004780	2.97936	Distal Intergenic	1	156564100	156571279	7180	2	54865	uc001fpl.3	-6478	ENSG00000160818	GPATCH4	G-patch domain containing 4
chr1	156595870	156596358	489	*	PEAK_000000004430	3.02685	Distal Intergenic	1	156589791	156593952	4162	1	60484	uc010phq.1	6079	ENSG00000132702	HAPLN2	hyaluronan and proteoglycan link protein 2
chr1	156629523	156630655	1133	*	PEAK_000000000378	3.9722	Distal Intergenic	1	156638556	156647189	8634	2	10763	uc001fpq.3	16534	ENSG00000132688	NES	nestin
chr1	156658974	156659506	533	*	PEAK_000000006565	2.70571	Distal Intergenic	1	156638556	156647189	8634	2	10763	uc001fpq.3	-11785	ENSG00000132688	NES	nestin
chr1	156695100	156697679	2580	*	PEAK_000000004580	3.00586	Promoter (<=1kb)	1	156692413	156697705	5293	2	81875	uc001fps.1	26	ENSG00000143319	ISG20L2	interferon stimulated exonuclease gene 20kDa like 2
chr1	156766826	156767333	508	*	PEAK_000000000426	3.93724	Exon (uc001fqa.3/5546, exon 6 of 7)	1	156785542	156851642	66101	1	4914	uc001fqf.1	-18209	ENSG00000198400	NTRK1	neurotrophic tyrosine kinase, receptor, type 1
chr1	156808398	156809000	603	*	PEAK_000000003433	3.15365	Intron (uc001fqf.1/4914, intron 1 of 16)	1	156821044	156821983	940	2	3645	uc031pqr.1	12983	ENSG00000027644	INSRR	insulin receptor-related receptor
chr1	156859826	156862172	2347	*	PEAK_000000003578	3.13239	Promoter (1-2kb)	1	156863523	156886226	22704	1	375033	uc001fqj.1	-1351	ENSG00000187800	PEAR1	platelet endothelial aggregation receptor 1
chr1	157125755	157126491	737	*	PEAK_000000001248	3.56482	Distal Intergenic	1	157094459	157108383	13925	2	2117	uc001fqr.2	-17372	ENSG00000117036	ETV3	ETS variant 3
chr1	157339523	157340236	714	*	PEAK_000000002426	3.31485	Distal Intergenic	1	157483167	157522310	39144	2	83416	uc001fqu.3	182074	ENSG00000143297	FCRL5	Fc receptor like 5
chr1	157459552	157460350	799	*	PEAK_000000005783	2.85006	Distal Intergenic	1	157483167	157522310	39144	2	83416	uc001fqu.3	61960	ENSG00000143297	FCRL5	Fc receptor like 5
chr1	157475020	157476046	1027	*	PEAK_000000004771	2.98084	Distal Intergenic	1	157483167	157522310	39144	2	83416	uc001fqu.3	46264	ENSG00000143297	FCRL5	Fc receptor like 5
chr1	157549885	157550341	457	*	PEAK_000000007108	2.47965	Exon (uc001fqw.3/83417, exon 8 of 12)	1	157543539	157567870	24332	2	83417	uc001fqw.3	17529	ENSG00000163518	FCRL4	Fc receptor like 4
chr1	157933746	157934207	462	*	PEAK_000000003424	3.1549	Distal Intergenic	1	157963063	158065844	102782	1	55243	uc001frn.4	-28856	ENSG00000183853	KIRREL	kin of IRRE like (Drosophila)
chr1	157939600	157940164	565	*	PEAK_000000000975	3.64798	Distal Intergenic	1	157963063	158065844	102782	1	55243	uc001frn.4	-22899	ENSG00000183853	KIRREL	kin of IRRE like (Drosophila)
chr1	157961420	157962542	1123	*	PEAK_000000000632	3.79934	Promoter (<=1kb)	1	157963063	158065844	102782	1	55243	uc001frn.4	-521	ENSG00000183853	KIRREL	kin of IRRE like (Drosophila)
chr1	158056936	158057382	447	*	PEAK_000000003153	3.19815	Promoter (<=1kb)	1	158056386	158065844	9459	1	55243	uc001fro.4	550	ENSG00000183853	KIRREL	kin of IRRE like (Drosophila)
chr1	158094473	158095127	655	*	PEAK_000000000157	4.20498	Distal Intergenic	1	158101834	158110430	8597	2	646268	uc001frq.3	15303	ENSG00000231666	LOC646268	hCG1654703
chr1	158173350	158174237	888	*	PEAK_000000000055	4.49557	Exon (uc001frs.1/uc001frs.1, exon 1 of 2)	1	158150685	158152636	1952	1	912	uc009wst.1	22665	ENSG00000158473	CD1D	CD1d molecule
chr1	158968001	158969031	1031	*	PEAK_000000006052	2.81513	Promoter (<=1kb)	1	158969758	158988441	18684	1	3428	uc001ftf.1	-727	ENSG00000163565	IFI16	interferon, gamma-inducible protein 16
chr1	159102024	159102438	415	*	PEAK_000000005297	2.91312	Distal Intergenic	1	159141377	159163571	22195	1	57863	uc009wsx.1	-38939	ENSG00000162706	CADM3	cell adhesion molecule 3
chr1	159130581	159131329	749	*	PEAK_000000001148	3.5929	Distal Intergenic	1	159141377	159163571	22195	1	57863	uc009wsx.1	-10048	ENSG00000162706	CADM3	cell adhesion molecule 3
chr1	159183404	159184281	878	*	PEAK_000000005215	2.92467	Distal Intergenic	1	159175049	159176290	1242	1	2532	uc001ftp.4	8355	ENSG00000213088	ACKR1	atypical chemokine receptor 1 (Duffy blood group)
chr1	159976130	159978622	2493	*	PEAK_000000005484	2.89073	Distal Intergenic	1	159997462	160001783	4322	2	93183	uc001fuv.1	23161	ENSG00000143315	PIGM	phosphatidylinositol glycan anchor biosynthesis class M
chr1	160048569	160050424	1856	*	PEAK_000000003631	3.12719	Promoter (<=1kb)	1	160051360	160052688	1329	1	3765	uc001fux.1	-936	ENSG00000162728	KCNJ9	potassium voltage-gated channel subfamily J member 9
chr1	160070424	160071441	1018	*	PEAK_000000000400	3.95491	Promoter (1-2kb)	1	160061129	160068618	7490	2	93185	uc009wtf.3	-1806	ENSG00000162729	IGSF8	immunoglobulin superfamily member 8
chr1	160078602	160079053	452	*	PEAK_000000003228	3.18804	Distal Intergenic	1	160085520	160106992	21473	1	477	uc001fvb.2	-6467	ENSG00000018625	ATP1A2	ATPase Na+/K+ transporting subunit alpha 2
chr1	160162646	160163297	652	*	PEAK_000000003097	3.20697	Promoter (2-3kb)	1	160160285	160171676	11392	1	844	uc010pja.2	2361	ENSG00000143318	CASQ1	calsequestrin 1
chr1	160261114	160261714	601	*	PEAK_000000000782	3.72537	Exon (uc001fvv.4/1314, exon 30 of 33)	1	160185505	160254941	69437	2	50717	uc010pjc.1	-6173	ENSG00000132716	DCAF8	DDB1 and CUL4 associated factor 8
chr1	160346394	160346869	476	*	PEAK_000000005032	2.94679	Distal Intergenic	1	160336861	160342638	5778	1	4807	uc001fwa.2	9533	ENSG00000171786	NHLH1	nescient helix-loop-helix 1
chr1	160576733	160577229	497	*	PEAK_000000005713	2.85929	Downstream (2-3kb)	1	160510884	160549306	38423	2	8832	uc001fwf.4	-27427	ENSG00000066294	CD84	CD84 molecule
chr1	160644879	160645624	746	*	PEAK_000000001211	3.57266	Downstream (2-3kb)	1	160579891	160617081	37191	2	6504	uc001fwl.4	-27798	ENSG00000117090	SLAMF1	signaling lymphocytic activation molecule family member 1
chr1	160650849	160651899	1051	*	PEAK_000000005770	2.85162	3' UTR	1	160648536	160681641	33106	2	962	uc001fwn.4	29742	ENSG00000117091	CD48	CD48 molecule
chr1	160696405	160697174	770	*	PEAK_000000001674	3.45936	Distal Intergenic	1	160709077	160724601	15525	1	57823	uc001fwq.3	-11903	ENSG00000026751	SLAMF7	SLAM family member 7
chr1	160737300	160738390	1091	*	PEAK_000000006260	2.78069	Distal Intergenic	1	160765864	160772536	6673	1	4063	uc001fwt.4	-27474	ENSG00000122224	LY9	lymphocyte antigen 9
chr1	160800237	160800661	425	*	PEAK_000000006076	2.81215	3' UTR	1	160784210	160798045	13836	1	4063	uc001fwz.3	16027	ENSG00000122224	LY9	lymphocyte antigen 9
chr1	160804745	160805448	704	*	PEAK_000000000116	4.29936	Intron (uc001fxa.3/51744, intron 3 of 8)	1	160784210	160798045	13836	1	4063	uc001fwz.3	20535	ENSG00000122224	LY9	lymphocyte antigen 9
chr1	161011127	161011761	635	*	PEAK_000000001573	3.4798	Promoter (2-3kb)	1	161007422	161008774	1353	2	100131187	uc001fxh.4	-2353	ENSG00000215845	TSTD1	thiosulfate sulfurtransferase (rhodanese)-like domain containing 1
chr1	161067349	161067989	641	*	PEAK_000000002168	3.36387	Promoter (<=1kb)	1	161068151	161070138	1988	1	126823	uc001fxq.3	-162	ENSG00000162755	KLHDC9	kelch domain containing 9
chr1	161162153	161162916	764	*	PEAK_000000000410	3.94882	Intron (uc001fyt.4/9507, intron 2 of 8)	1	161159538	161168845	9308	2	9507	uc001fyt.4	5929	ENSG00000158859	ADAMTS4	ADAM metallopeptidase with thrombospondin type 1 motif 4
chr1	161179677	161180086	410	*	PEAK_000000006583	2.70162	Exon (uc001fyv.3/4720, exon 7 of 15)	1	161185087	161189038	3952	1	2207	uc001fyz.1	-5001	ENSG00000158869	FCER1G	Fc fragment of IgE receptor Ig
chr1	161195477	161197745	2269	*	PEAK_000000001471	3.50617	Promoter (<=1kb)	1	161196976	161197051	76	1	100847090	uc031pqw.1	0	ENSG00000263548	MIR5187	microRNA 5187
chr1	161351868	161352497	630	*	PEAK_000000001171	3.5881	Distal Intergenic	1	161334521	161337673	3153	2	257177	uc001gal.4	-14195	ENSG00000188931	CFAP126	cilia and flagella associated protein 126
chr1	161456624	161457435	812	*	PEAK_000000001735	3.44656	Distal Intergenic	1	161475205	161489360	14156	1	2212	uc001gam.3	-17770	ENSG00000143226	FCGR2A	Fc fragment of IgG receptor IIa
chr1	161710560	161711912	1353	*	PEAK_000000005953	2.82794	Distal Intergenic	1	161719581	161726952	7372	1	11266	uc001gbo.3	-7669	ENSG00000081721	DUSP12	dual specificity phosphatase 12
chr1	161733134	161735186	2053	*	PEAK_000000005971	2.82594	Promoter (<=1kb)	1	161736034	161835745	99712	1	22926	uc001gbq.2	-848	ENSG00000118217	ATF6	activating transcription factor 6
chr1	161762407	161762945	539	*	PEAK_000000007293	2.07089	Intron (uc001gbq.2/22926, intron 6 of 13)	1	161736034	161835745	99712	1	22926	uc001gbq.2	26373	ENSG00000118217	ATF6	activating transcription factor 6
chr1	161994028	161994521	494	*	PEAK_000000005553	2.88156	Promoter (<=1kb)	1	161952982	161993644	40663	2	25903	uc001gbu.3	-384	ENSG00000162745	OLFML2B	olfactomedin like 2B
chr1	162006939	162007685	747	*	PEAK_000000005125	2.93456	Distal Intergenic	1	161952982	161993644	40663	2	25903	uc001gbu.3	-13295	ENSG00000162745	OLFML2B	olfactomedin like 2B
chr1	162327580	162328064	485	*	PEAK_000000000883	3.68017	Intron (uc001gbv.2/9722, intron 8 of 9)	1	162332773	162339813	7041	1	9722	uc009wut.1	-4709	ENSG00000198929	NOS1AP	nitric oxide synthase 1 adaptor protein
chr1	162361776	162362255	480	*	PEAK_000000007079	2.5042	Downstream (2-3kb)	1	162351520	162356608	5089	1	400793	uc001gby.2	10256	ENSG00000239887	C1orf226	chromosome 1 open reading frame 226
chr1	162817303	162818376	1074	*	PEAK_000000000529	3.85831	Intron (uc009wuw.1/339512, intron 1 of 1)	1	162794248	162825573	31326	2	339512	uc009wuw.1	7197	ENSG00000185860	CCDC190	coiled-coil domain containing 190
chr1	163285385	163286236	852	*	PEAK_000000002163	3.36437	Intron (uc021pdu.1/8490, intron 5 of 5)	1	163112089	163291581	179493	2	8490	uc021pdu.1	5345	ENSG00000143248	RGS5	regulator of G-protein signaling 5
chr1	164756241	164757077	837	*	PEAK_000000002704	3.2683	Intron (uc001gcs.3/5087, intron 2 of 7)	1	164738353	164743878	5526	2	100505795	uc021pdx.1	-12363	ENSG00000233693	LOC100505795	uncharacterized LOC100505795
chr1	165114010	165114559	550	*	PEAK_000000000833	3.70478	Distal Intergenic	1	165171104	165182292	11189	2	4009	uc021pdy.1	67733	ENSG00000162761	LMX1A	LIM homeobox transcription factor 1 alpha
chr1	165336331	165339299	2969	*	PEAK_000000001704	3.45302	Distal Intergenic	1	165171104	165325952	154849	2	4009	uc021pdz.1	-10379	ENSG00000162761	LMX1A	LIM homeobox transcription factor 1 alpha
chr1	165361920	165362979	1060	*	PEAK_000000004326	3.03966	Distal Intergenic	1	165370159	165394221	24063	2	6258	uc031prc.1	31242	ENSG00000143171	RXRG	retinoid X receptor gamma
chr1	165562304	165563163	860	*	PEAK_000000003342	3.16899	Distal Intergenic	1	165446079	165551341	105263	2	400794	uc001gdc.2	-10963	ENSG00000237463	LOC400794	uncharacterized LOC400794
chr1	165883277	165883850	574	*	PEAK_000000006836	2.62339	Distal Intergenic	1	165877158	165877213	56	1	100500832	uc021pec.1	6119	NA	MIR3658	microRNA 3658
chr1	166447709	166448736	1028	*	PEAK_000000005633	2.87021	Distal Intergenic	1	166573153	166594473	21321	1	116123	uc010pld.2	-124417	ENSG00000215834	FMO9P	flavin containing monooxygenase 9 pseudogene
chr1	166879550	166880153	604	*	PEAK_000000001184	3.58034	Downstream (2-3kb)	1	166825749	166845654	19906	2	117143	uc001gdw.3	-33896	ENSG00000152382	TADA1	transcriptional adaptor 1
