seqnames	start	end	width	strand	V4	V5	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr11	118530081	118530587	507	*	PEAK_000000000855	3.14201	Exon (uc001pty.1/11181, exon 11 of 16)	11	118512757	118515409	2653	1	23187	uc010ryj.1	17324	ENSG00000019144	PHLDB1	pleckstrin homology like domain family B member 1
chr11	118560337	118561065	729	*	PEAK_000000000037	4.22229	Distal Intergenic	11	118528942	118550381	21440	2	11181	uc001pty.1	-9956	ENSG00000118094	TREH	trehalase
chr11	118827264	118827724	461	*	PEAK_000000000613	3.31694	Promoter (<=1kb)	11	118827008	118829269	2262	1	7379	uc001puh.3	256	ENSG00000110375	UPK2	uroplakin 2
chr11	119351825	119352258	434	*	PEAK_000000001011	3.03604	Intron (uc001pwo.3/100499227, intron 3 of 3)	11	119288655	119294246	5592	2	7070	uc001pwr.3	-57579	ENSG00000154096	THY1	Thy-1 cell surface antigen
chr11	119978752	119979269	518	*	PEAK_000000000909	3.09674	Downstream (2-3kb)	11	119981994	119992701	10708	2	23650	uc001pwx.3	13432	ENSG00000137699	TRIM29	tripartite motif containing 29
chr11	120672462	120673099	638	*	PEAK_000000000979	3.05147	Intron (uc001pxn.2/2900, intron 3 of 20)	11	120530978	120856969	325992	1	2900	uc009zax.1	141484	ENSG00000149403	GRIK4	glutamate ionotropic receptor kainate type subunit 4
chr11	122451231	122452119	889	*	PEAK_000000000142	3.86017	Distal Intergenic	11	122526398	122685187	158790	1	84959	uc001pyi.4	-74279	ENSG00000154127	UBASH3B	ubiquitin associated and SH3 domain containing B
chr11	122666719	122667408	690	*	PEAK_000000000313	3.60707	Exon (uc001pyi.4/84959, exon 8 of 14)	11	122709255	122743347	34093	1	56253	uc001pyj.3	-41847	ENSG00000109943	CRTAM	cytotoxic and regulatory T-cell molecule
chr11	126350668	126351087	420	*	PEAK_000000000832	3.16286	Intron (uc001qea.3/84623, intron 13 of 16)	11	126277129	126284536	7408	1	6484	uc001qdz.3	73539	ENSG00000110080	ST3GAL4	ST3 beta-galactoside alpha-2,3-sialyltransferase 4
chr11	129233753	129234177	425	*	PEAK_000000000706	3.25399	Distal Intergenic	11	129245881	129322174	76294	1	8538	uc001qfc.4	-11704	ENSG00000043039	BARX2	BARX homeobox 2
chr11	130083017	130083481	465	*	PEAK_000000000515	3.40565	Distal Intergenic	11	130059936	130066689	6754	1	6768	uc010sca.1	23081	ENSG00000149418	ST14	suppression of tumorigenicity 14
chr11	130304343	130305132	790	*	PEAK_000000000269	3.67297	Distal Intergenic	11	130274818	130298539	23722	2	11095	uc001qgg.4	-5804	ENSG00000134917	ADAMTS8	ADAM metallopeptidase with thrombospondin type 1 motif 8
chr11	130731769	130732405	637	*	PEAK_000000000774	3.20962	5' UTR	11	130745766	130786344	40579	2	399979	uc010sce.2	53939	ENSG00000120451	SNX19	sorting nexin 19
chr12	1226958	1227393	436	*	PEAK_000000000924	3.08658	Intron (uc001qiz.2/23085, intron 6 of 19)	12	1213916	1354122	140207	1	23085	uc009zdp.3	13042	ENSG00000082805	ERC1	ELKS/RAB6-interacting/CAST family member 1
chr12	1624605	1626457	1853	*	PEAK_000000001014	3.03184	Distal Intergenic	12	1609657	1613590	3934	1	100292680	uc021qsv.1	14948	NA	LINC00942	long intergenic non-protein coding RNA 942
chr12	1905117	1905656	540	*	PEAK_000000000245	3.69538	Intron (uc021qsx.1/93589, intron 3 of 37)	12	1904834	1920889	16056	2	93589	uc021qsy.1	15233	ENSG00000151062	CACNA2D4	calcium voltage-gated channel auxiliary subunit alpha2delta 4
chr12	3182259	3183012	754	*	PEAK_000000000068	4.08465	Distal Intergenic	12	3186521	3395730	209210	1	10867	uc001qlp.3	-3509	ENSG00000011105	TSPAN9	tetraspanin 9
chr12	3312090	3312489	400	*	PEAK_000000000828	3.16646	Intron (uc001qlp.3/10867, intron 3 of 8)	12	3186521	3395730	209210	1	10867	uc001qlp.3	125569	ENSG00000011105	TSPAN9	tetraspanin 9
chr12	3409031	3409848	818	*	PEAK_000000000760	3.21567	5' UTR	12	3490515	3703138	212624	1	56341	uc009zed.3	-80667	ENSG00000111218	PRMT8	protein arginine methyltransferase 8
chr12	4216509	4217935	1427	*	PEAK_000000000109	3.93828	Distal Intergenic	12	4382902	4414522	31621	1	894	uc001qmo.3	-164967	ENSG00000118971	CCND2	cyclin D2
chr12	6075153	6075628	476	*	PEAK_000000000846	3.15043	Intron (uc001qnn.1/7450, intron 5 of 51)	12	5671817	6055398	383582	2	57101	uc001qnm.2	-19755	ENSG00000047617	ANO2	anoctamin 2
chr12	6672369	6672817	449	*	PEAK_000000001170	2.82275	3' UTR	12	6672780	6677128	4349	2	4839	uc021qty.1	4311	ENSG00000111641	NOP2	NOP2 nucleolar protein
chr12	6726781	6727186	406	*	PEAK_000000000372	3.54124	Downstream (<1kb)	12	6679248	6716551	37304	2	1108	uc001qpo.3	-10230	ENSG00000111642	CHD4	chromodomain helicase DNA binding protein 4
chr12	6888027	6888475	449	*	PEAK_000000000737	3.22984	Distal Intergenic	12	6881681	6887621	5941	1	3902	uc001qqu.3	6346	ENSG00000089692	LAG3	lymphocyte activating 3
chr12	6978382	6978876	495	*	PEAK_000000000588	3.33366	Promoter (1-2kb)	12	6977278	6980110	2833	1	7167	uc010sfo.2	1104	ENSG00000111669	TPI1	triosephosphate isomerase 1
chr12	7033148	7033995	848	*	PEAK_000000000805	3.18181	Promoter (<=1kb)	12	7033626	7053815	20190	1	1822	uc001qrw.1	0	ENSG00000111676	ATN1	atrophin 1
chr12	7959434	7959979	546	*	PEAK_000000000517	3.40525	Distal Intergenic	12	7941995	7948655	6661	1	79923	uc009zfy.1	17439	ENSG00000111704	NANOG	Nanog homeobox
chr12	8261439	8261838	400	*	PEAK_000000000823	3.17072	Distal Intergenic	12	8276228	8291203	14976	1	50856	uc001qtz.1	-14390	ENSG00000111729	CLEC4A	C-type lectin domain family 4 member A
chr12	9042215	9043381	1167	*	PEAK_000000000911	3.09631	Distal Intergenic	12	9020438	9039597	19160	1	144568	uc001qvb.1	21777	ENSG00000166535	A2ML1	alpha-2-macroglobulin like 1
chr12	9903357	9903892	536	*	PEAK_000000000579	3.34402	Downstream (1-2kb)	12	9905082	9913497	8416	2	969	uc001qwk.3	9605	ENSG00000110848	CD69	CD69 molecule
chr12	10902763	10903240	478	*	PEAK_000000000180	3.80474	Distal Intergenic	12	10851676	10875953	24278	2	8531	uc001qyt.3	-26810	ENSG00000060138	YBX3	Y-box binding protein 3
chr12	12857492	12857899	408	*	PEAK_000000000243	3.69638	Distal Intergenic	12	12813995	12849121	35127	2	2842	uc001raq.2	-8371	ENSG00000183150	GPR19	G protein-coupled receptor 19
chr12	12965862	12966412	551	*	PEAK_000000000944	3.07605	Promoter (<=1kb)	12	12966141	12974982	8842	1	51202	uc010shn.1	0	ENSG00000213782	DDX47	DEAD-box helicase 47
chr12	13068955	13069362	408	*	PEAK_000000000570	3.35677	Promoter (<=1kb)	12	13068763	13068852	90	1	693199	uc001rbb.4	192	ENSG00000207817	MIR614	microRNA 614
chr12	13892479	13892937	459	*	PEAK_000000000578	3.34425	Intron (uc001rbt.2/2904, intron 10 of 12)	12	13714410	14133022	418613	2	2904	uc001rbt.2	240085	ENSG00000273079	GRIN2B	glutamate ionotropic receptor NMDA type subunit 2B
chr12	16052113	16052539	427	*	PEAK_000000000687	3.26731	Intron (uc001rdc.4/11171, intron 7 of 9)	12	16064186	16185982	121797	1	51071	uc010shx.1	-11647	ENSG00000023697	DERA	deoxyribose-phosphate aldolase
chr12	25144385	25144784	400	*	PEAK_000000000412	3.50064	Downstream (1-2kb)	12	25146365	25150373	4009	2	196415	uc001rgf.3	5589	NA	C12orf77	chromosome 12 open reading frame 77
chr12	25540229	25540760	532	*	PEAK_000000000455	3.45565	Distal Intergenic	12	25386768	25403863	17096	2	3845	uc001rgr.3	-136366	ENSG00000133703	KRAS	Kirsten rat sarcoma viral oncogene homolog
chr12	27856723	27857122	400	*	PEAK_000000000380	3.53249	Distal Intergenic	12	27863706	27909237	45532	1	60488	uc001rih.3	-6584	ENSG00000061794	MRPS35	mitochondrial ribosomal protein S35
chr12	49012027	49012706	680	*	PEAK_000000000262	3.68354	Distal Intergenic	12	49048165	49048313	149	2	677815	uc001rsa.2	35607	ENSG00000221491	SNORA2C	small nucleolar RNA, H/ACA box 2C
chr12	49189481	49190170	690	*	PEAK_000000000298	3.628	Distal Intergenic	12	49159975	49182820	22846	2	112	uc001rsi.4	-6661	ENSG00000174233	ADCY6	adenylate cyclase 6
chr12	49246974	49247413	440	*	PEAK_000000000553	3.37146	Promoter (1-2kb)	12	49223539	49245957	22419	2	9416	uc001rsm.3	-1017	ENSG00000174243	DDX23	DEAD-box helicase 23
chr12	49629085	49630386	1302	*	PEAK_000000001074	2.96627	Intron (uc010smh.1/84790, intron 1 of 3)	12	49621709	49667113	45405	1	84790	uc010smh.1	7376	ENSG00000167553	TUBA1C	tubulin alpha 1c
chr12	49681973	49682531	559	*	PEAK_000000000154	3.83857	Distal Intergenic	12	49688909	49692481	3573	1	5630	uc001rtu.3	-6378	ENSG00000135406	PRPH	peripherin
chr12	49731053	49731508	456	*	PEAK_000000000453	3.45777	Promoter (<=1kb)	12	49726200	49730971	4772	2	338761	uc001rtz.1	-82	ENSG00000186897	C1QL4	complement component 1, q subcomponent-like 4
chr12	50232820	50233219	400	*	PEAK_000000000192	3.7911	Exon (uc001rvg.3/100286844, exon 3 of 3)	12	50229826	50236912	7087	2	144233	uc001rvh.3	3693	ENSG00000186666	BCDIN3D	BCDIN3 domain containing RNA methyltransferase
chr12	50360404	50361382	979	*	PEAK_000000000534	3.39047	Promoter (<=1kb)	12	50360977	50370922	9946	1	363	uc001rvp.1	0	ENSG00000086159	AQP6	aquaporin 6
chr12	50449709	50450121	413	*	PEAK_000000000407	3.50584	Promoter (1-2kb)	12	50451420	50477405	25986	1	41	uc001rvv.4	-1299	ENSG00000110881	ASIC1	acid sensing ion channel subunit 1
chr12	52373882	52374524	643	*	PEAK_000000000151	3.84522	Intron (uc001rzl.3/91, intron 3 of 6)	12	52400729	52409673	8945	1	160622	uc001rzo.2	-26205	ENSG00000161835	GRASP	GRP1 (general receptor for phosphoinositides 1)-associated scaffold protein
chr12	52477071	52477648	578	*	PEAK_000000000366	3.5473	Intron (uc009zme.2/uc009zme.2, intron 1 of 2)	12	52463758	52471279	7522	1	60673	uc001rzu.4	13313	ENSG00000123395	ATG101	autophagy related 101
chr12	52607333	52607819	487	*	PEAK_000000001186	2.72392	Promoter (2-3kb)	12	52604714	52617597	12884	1	283404	uc010snp.2	2619	ENSG00000258279	LINC00592	long intergenic non-protein coding RNA 592
chr12	53273509	53274273	765	*	PEAK_000000000127	3.90476	Distal Intergenic	12	53290971	53298868	7898	2	3856	uc001sbd.2	24595	ENSG00000170421	KRT8	keratin 8
chr12	53374420	53374836	417	*	PEAK_000000000250	3.6918	Distal Intergenic	12	53400062	53421703	21642	1	1975	uc009zmp.1	-25226	ENSG00000063046	EIF4B	eukaryotic translation initiation factor 4B
chr12	54069800	54070266	467	*	PEAK_000000000140	3.86117	Promoter (<=1kb)	12	54058944	54070109	11166	2	517	uc001sec.3	0	ENSG00000135390	ATP5G2	ATP synthase, H+ transporting, mitochondrial Fo complex subunit C2 (subunit 9)
chr12	54137329	54137897	569	*	PEAK_000000000837	3.15877	Distal Intergenic	12	54104902	54121307	16406	2	57658	uc001sef.3	-16022	ENSG00000012822	CALCOCO1	calcium binding and coiled-coil domain 1
chr12	54140228	54140838	611	*	PEAK_000000000550	3.37285	Distal Intergenic	12	54104902	54121307	16406	2	57658	uc001sef.3	-18921	ENSG00000012822	CALCOCO1	calcium binding and coiled-coil domain 1
chr12	54773416	54774280	865	*	PEAK_000000000200	3.77755	Intron (uc009zno.1/25946, intron 6 of 6)	12	54762920	54778348	15429	2	25946	uc009zno.1	4068	ENSG00000161642	ZNF385A	zinc finger protein 385A
chr12	54973431	54973880	450	*	PEAK_000000000177	3.80654	3' UTR	12	54973024	54982443	9420	2	5502	uc001sgg.2	8563	ENSG00000135447	PPP1R1A	protein phosphatase 1 regulatory inhibitor subunit 1A
chr12	56131076	56132714	1639	*	PEAK_000000001039	3.00563	Distal Intergenic	12	56137064	56146665	9602	1	10220	uc001shq.3	-4350	ENSG00000135414	GDF11	growth differentiation factor 11
chr12	56333916	56334315	400	*	PEAK_000000000229	3.72352	5' UTR	12	56329120	56347807	18688	1	1606	uc001sio.3	4796	ENSG00000065357	DGKA	diacylglycerol kinase alpha
chr12	56423363	56423764	402	*	PEAK_000000000120	3.91856	Intron (uc010sqa.1/64375, intron 4 of 6)	12	56418524	56432219	13696	1	64375	uc001sje.1	4839	ENSG00000123411	IKZF4	IKAROS family zinc finger 4
chr12	56617794	56618298	505	*	PEAK_000000000334	3.58132	Promoter (<=1kb)	12	56618125	56623638	5514	1	79035	uc001ski.3	0	ENSG00000139579	NABP2	nucleic acid binding protein 2
chr12	56857958	56858366	409	*	PEAK_000000000077	4.04826	Intron (uc031qhz.1/4284, intron 2 of 2)	12	56862301	56863623	1323	1	283377	uc010sqo.1	-3935	ENSG00000176422	SPRYD4	SPRY domain containing 4
chr12	57505996	57506581	586	*	PEAK_000000001189	2.70641	Promoter (<=1kb)	12	57489187	57505196	16010	2	6778	uc001sna.3	-800	ENSG00000166888	STAT6	signal transducer and activator of transcription 6
chr12	57517106	57518272	1167	*	PEAK_000000001163	2.83534	Intron (uc009zpg.3/6778, intron 21 of 21)	12	57522282	57543842	21561	1	4035	uc001snb.3	-4010	ENSG00000123384	LRP1	LDL receptor related protein 1
chr12	57632767	57633413	647	*	PEAK_000000000015	4.51793	Promoter (1-2kb)	12	57628686	57634475	5790	2	56901	uc001sno.3	1062	ENSG00000185633	NDUFA4L2	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 4-like 2
chr12	58298959	58299662	704	*	PEAK_000000000030	4.28658	Distal Intergenic	12	58325232	58329947	4716	2	100506844	uc001sqo.3	30285	NA	LOC100506844	uncharacterized LOC100506844
chr12	59543844	59544344	501	*	PEAK_000000000105	3.94592	Distal Intergenic	12	59265937	59314319	48383	2	121227	uc001sqr.4	-229525	ENSG00000139263	LRIG3	leucine-rich repeats and immunoglobulin like domains 3
chr12	69223871	69224288	418	*	PEAK_000000000892	3.11494	Intron (uc001sui.4/4193, intron 8 of 10)	12	69202988	69210725	7738	1	4193	uc009zrb.1	20883	ENSG00000135679	MDM2	MDM2 proto-oncogene, E3 ubiquitin protein ligase
chr12	77015171	77015849	679	*	PEAK_000000000621	3.31005	Distal Intergenic	12	76745578	76953589	208012	2	114882	uc001sye.1	-61582	ENSG00000091039	OSBPL8	oxysterol binding protein like 8
chr12	82752285	82753175	891	*	PEAK_000000000253	3.6894	Promoter (<=1kb)	12	82746083	82752584	6502	2	29080	uc021rbm.1	0	ENSG00000133773	CCDC59	coiled-coil domain containing 59
chr12	106617918	106618318	401	*	PEAK_000000000181	3.80284	Distal Intergenic	12	106631659	106641713	10055	2	10970	uc001tlk.3	23395	ENSG00000136026	CKAP4	cytoskeleton-associated protein 4
chr12	108000677	108001616	940	*	PEAK_000000000930	3.08408	Intron (uc009zut.1/121551, intron 4 of 9)	12	107974634	108053419	78786	1	121551	uc001tml.1	26043	ENSG00000151136	BTBD11	BTB domain containing 11
chr12	109058440	109059066	627	*	PEAK_000000000097	3.98169	Intron (uc009zva.4/23603, intron 8 of 10)	12	109015680	109027670	11991	2	6404	uc001tni.3	-30770	ENSG00000110876	SELPLG	selectin P ligand
chr12	109531085	109531570	486	*	PEAK_000000000314	3.60643	Promoter (<=1kb)	12	109525993	109531293	5301	2	121642	uc001tnx.2	0	ENSG00000189046	ALKBH2	alkB homolog 2, alpha-ketoglutarate-dependent dioxygenase
chr12	110538105	110538539	435	*	PEAK_000000000430	3.47981	Distal Intergenic	12	110562140	110606250	44111	1	28981	uc001tqg.3	-23601	ENSG00000122970	IFT81	intraflagellar transport 81
chr12	111264539	111264942	404	*	PEAK_000000000027	4.34122	Distal Intergenic	12	111284811	111319100	34290	1	160762	uc009zvt.1	-19869	ENSG00000173093	CCDC63	coiled-coil domain containing 63
chr12	111834631	111835030	400	*	PEAK_000000001122	2.91467	Distal Intergenic	12	111843752	111889427	45676	1	10019	uc001tse.3	-8722	ENSG00000111252	SH2B3	SH2B adaptor protein 3
chr12	113612147	113612686	540	*	PEAK_000000000464	3.44689	Exon (uc001tup.3/79039, exon 9 of 20)	12	113594978	113623284	28307	2	79039	uc001tup.3	10598	ENSG00000123064	DDX54	DEAD-box helicase 54
chr12	113671195	113671680	486	*	PEAK_000000000727	3.23949	Intron (uc001tuw.3/53373, intron 2 of 27)	12	113682256	113726652	44397	1	53373	uc010syt.1	-10576	ENSG00000186815	TPCN1	two pore segment channel 1
chr12	118619354	118620409	1056	*	PEAK_000000000754	3.22022	5' UTR	12	118587606	118628350	40745	2	51347	uc001twv.3	7941	ENSG00000135090	TAOK3	TAO kinase 3
chr12	118842613	118843173	561	*	PEAK_000000000975	3.05534	Intron (uc001twz.3/64426, intron 10 of 11)	12	118814358	118855840	41483	1	64426	uc001twz.3	28255	ENSG00000111707	SUDS3	SDS3 homolog, SIN3A corepressor complex component
chr12	121084665	121085189	525	*	PEAK_000000001147	2.86646	Intron (uc001tyu.3/9478, intron 1 of 5)	12	121088310	121105127	16818	1	9478	uc001tyv.4	-3121	ENSG00000157782	CABP1	calcium binding protein 1
chr12	121548033	121548448	416	*	PEAK_000000000163	3.82749	Distal Intergenic	12	121570622	121624354	53733	1	5027	uc001tzm.3	-22174	ENSG00000089041	P2RX7	purinergic receptor P2X 7
chr12	122232312	122232779	468	*	PEAK_000000000147	3.84844	Promoter (<=1kb)	12	122215660	122231594	15935	2	54509	uc001ubb.3	-718	ENSG00000139725	RHOF	ras homolog family member F (in filopodia)
chr12	122249591	122250062	472	*	PEAK_000000000473	3.43562	Intron (uc021rfg.1/23067, intron 5 of 10)	12	122242638	122261655	19018	1	23067	uc021rfg.1	6953	ENSG00000139718	SETD1B	SET domain containing 1B
chr12	125340766	125341226	461	*	PEAK_000000000639	3.29929	Intron (uc001ugm.4/949, intron 12 of 12)	12	125262174	125348519	86346	2	949	uc001ugm.4	7293	ENSG00000073060	SCARB1	scavenger receptor class B member 1
chr12	125391197	125391782	586	*	PEAK_000000000011	4.60528	Distal Intergenic	12	125398127	125398665	539	2	7316	uc009zyf.1	6883	ENSG00000150991	UBC	ubiquitin C
chr12	125423759	125425616	1858	*	PEAK_000000000504	3.41322	Exon (uc021rgj.1/uc021rgj.1, exon 1 of 1)	12	125431377	125437116	5740	2	57647	uc001ugz.1	11500	ENSG00000150990	DHX37	DEAH-box helicase 37
chr12	130516085	130516492	408	*	PEAK_000000000136	3.8715	Downstream (1-2kb)	12	130518357	130526887	8531	2	100190940	uc031qkh.1	10395	ENSG00000214039	LOC100190940	uncharacterized LOC100190940
chr12	133137721	133138205	485	*	PEAK_000000001044	2.99735	Intron (uc001ukf.3/57666, intron 5 of 16)	12	133179736	133187037	7302	2	100507055	uc021rgr.1	48832	ENSG00000204583	LRCOL1	leucine-rich colipase like 1
chr12	133191548	133192040	493	*	PEAK_000000001148	2.86553	Distal Intergenic	12	133195403	133198972	3570	1	22953	uc001uki.1	-3363	ENSG00000187848	P2RX2	purinergic receptor P2X 2
chr13	20737290	20737704	415	*	PEAK_000000000441	3.47251	Promoter (2-3kb)	13	20712395	20735183	22789	2	2700	uc001umx.1	-2107	ENSG00000121743	GJA3	gap junction protein alpha 3
chr13	21069183	21069789	607	*	PEAK_000000001102	2.93879	Intron (uc001une.3/51084, intron 6 of 7)	13	20977806	21100012	122207	2	51084	uc001une.3	30223	ENSG00000165475	CRYL1	crystallin lambda 1
chr13	27935996	27936415	420	*	PEAK_000000000887	3.1172	Distal Intergenic	13	27998681	28009846	11166	1	2971	uc001ure.2	-62266	ENSG00000122034	GTF3A	general transcription factor IIIA
chr13	27948822	27951026	2205	*	PEAK_000000000311	3.61057	Distal Intergenic	13	27998681	28009846	11166	1	2971	uc001ure.2	-47655	ENSG00000122034	GTF3A	general transcription factor IIIA
chr13	28400631	28401245	615	*	PEAK_000000000442	3.4709	Distal Intergenic	13	28366780	28368089	1310	1	219409	uc001urr.1	33851	ENSG00000169840	GSX1	GS homeobox 1
chr13	30508796	30509926	1131	*	PEAK_000000001120	2.91616	Promoter (<=1kb)	13	30510668	30524625	13958	1	440131	uc010aav.3	-742	NA	LINC00544	long intergenic non-protein coding RNA 544
chr13	30686927	30687790	864	*	PEAK_000000000432	3.47839	Distal Intergenic	13	30510668	30524625	13958	1	440131	uc010aav.3	176259	NA	LINC00544	long intergenic non-protein coding RNA 544
chr13	31618440	31618901	462	*	PEAK_000000000297	3.62953	Distal Intergenic	13	31506834	31549153	42320	1	122046	uc001uti.3	111606	ENSG00000175664	TEX26	testis expressed 26
chr13	41351172	41352361	1190	*	PEAK_000000000735	3.23045	Distal Intergenic	13	41303432	41345347	41916	2	10240	uc001uxm.4	-5825	ENSG00000102738	MRPS31	mitochondrial ribosomal protein S31
chr13	41796377	41796871	495	*	PEAK_000000000865	3.13564	Intron (uc001uxv.1/uc001uxv.1, intron 3 of 3)	13	41765711	41768702	2992	2	84078	uc001uxw.1	-27675	ENSG00000120696	KBTBD7	kelch repeat and BTB domain containing 7
chr13	44478944	44479765	822	*	PEAK_000000001056	2.98225	Distal Intergenic	13	44453969	44468068	14100	1	144811	uc001uzf.4	24975	ENSG00000179630	LACC1	laccase domain containing 1
chr13	48611821	48612403	583	*	PEAK_000000000989	3.04657	Promoter (<=1kb)	13	48516791	48612125	95335	2	8803	uc010tgd.2	0	ENSG00000136143	SUCLA2	succinate-CoA ligase, ADP-forming, beta subunit
chr13	48700926	48701325	400	*	PEAK_000000000424	3.48225	Distal Intergenic	13	48649864	48669277	19414	2	29079	uc001vby.2	-31649	ENSG00000136146	MED4	mediator complex subunit 4
chr13	49343047	49343775	729	*	PEAK_000000000008	4.71605	Distal Intergenic	13	49280954	49281994	1041	1	57105	uc021rjl.1	62093	ENSG00000152207	CYSLTR2	cysteinyl leukotriene receptor 2
chr13	50422275	50422680	406	*	PEAK_000000000847	3.15007	Distal Intergenic	13	50464545	50467516	2972	1	220429	uc001vdk.2	-41865	ENSG00000181358	CTAGE10P	CTAGE family member 10, pseudogene
chr13	51375476	51376031	556	*	PEAK_000000000405	3.50694	Intron (uc001vex.2/220107, intron 1 of 1)	13	51381991	51424041	42051	1	100874074	uc001vey.3	-5960	ENSG00000237152	DLEU7-AS1	DLEU7 antisense RNA 1
chr13	51644112	51644761	650	*	PEAK_000000001066	2.9721	Intron (uc010tgo.2/2974, intron 11 of 11)	13	51568647	51640293	71647	2	2974	uc001vfc.4	-3819	ENSG00000123201	GUCY1B2	guanylate cyclase 1, soluble, beta 2 (pseudogene)
chr13	53024882	53025281	400	*	PEAK_000000000724	3.24148	Promoter (<=1kb)	13	52986737	53024763	38027	2	51028	uc001vgs.3	-119	ENSG00000136100	VPS36	vacuolar protein sorting 36 homolog (S. cerevisiae)
chr13	60252266	60252903	638	*	PEAK_000000000676	3.27692	Intron (uc001vhs.4/81624, intron 1 of 1)	13	60239721	60325074	85354	2	81624	uc001vhs.4	72171	ENSG00000139734	DIAPH3	diaphanous related formin 3
chr13	74408951	74409498	548	*	PEAK_000000000474	3.43521	Intron (uc001vjf.3/11278, intron 4 of 7)	13	74260149	74708066	447918	2	11278	uc001vjf.3	298568	ENSG00000118922	KLF12	Kruppel-like factor 12
chr13	76123225	76123636	412	*	PEAK_000000001116	2.91976	Promoter (<=1kb)	13	76123616	76180156	56541	1	7347	uc031qmg.1	0	ENSG00000118939	UCHL3	ubiquitin C-terminal hydrolase L3
chr13	77477778	77478177	400	*	PEAK_000000001188	2.70868	Distal Intergenic	13	77454304	77460540	6237	2	115207	uc010aeu.1	-17238	ENSG00000178695	KCTD12	potassium channel tetramerization domain containing 12
chr13	99097477	99097924	448	*	PEAK_000000000630	3.30444	Intron (uc001vnh.3/10160, intron 25 of 27)	13	99102455	99174341	71887	2	8428	uc001vnm.1	76417	ENSG00000102572	STK24	serine/threonine kinase 24
chr13	99492308	99492731	424	*	PEAK_000000001146	2.8716	Intron (uc001vnq.2/23348, intron 16 of 16)	13	99445741	99498833	53093	2	23348	uc001vnq.2	6102	ENSG00000088387	DOCK9	dedicator of cytokinesis 9
chr13	99495175	99495675	501	*	PEAK_000000001156	2.84793	Intron (uc001vnq.2/23348, intron 16 of 16)	13	99445741	99498833	53093	2	23348	uc001vnq.2	3158	ENSG00000088387	DOCK9	dedicator of cytokinesis 9
chr13	100089135	100089706	572	*	PEAK_000000000117	3.92362	Distal Intergenic	13	99868262	100058554	190293	2	100616144	uc021rly.1	-30581	ENSG00000263515	MIR548AN	microRNA 548an
chr13	100308045	100308867	823	*	PEAK_000000000361	3.55447	Intron (uc010tix.2/171425, intron 1 of 5)	13	100295313	100295403	91	1	100422861	uc021rmc.1	12732	ENSG00000263615	MIR4306	microRNA 4306
chr13	107857401	107857970	570	*	PEAK_000000001016	3.03097	Intron (uc001vql.3/728215, intron 1 of 2)	13	107306228	107324528	18301	1	100874173	uc031qnf.1	551173	ENSG00000230156	LINC00443	long intergenic non-protein coding RNA 443
chr13	108974642	108975085	444	*	PEAK_000000001119	2.91662	Distal Intergenic	13	108955154	108955713	560	1	10673	uc001vqs.1	19488	ENSG00000102524	TNFSF13B	tumor necrosis factor superfamily member 13b
chr13	110191644	110192789	1146	*	PEAK_000000001118	2.91698	Distal Intergenic	13	110406184	110438914	32731	2	8660	uc001vqv.3	246125	ENSG00000185950	IRS2	insulin receptor substrate 2
chr13	114992231	114992638	408	*	PEAK_000000001190	2.68039	Distal Intergenic	13	115000362	115008823	8462	1	8881	uc010tkm.1	-7724	ENSG00000130177	CDC16	cell division cycle 16
chr14	21439273	21439862	590	*	PEAK_000000000681	3.27285	Distal Intergenic	14	21423630	21424594	965	1	6036	uc001vyl.1	15643	ENSG00000169385	RNASE2	ribonuclease A family member 2
chr14	21560593	21561036	444	*	PEAK_000000000790	3.19457	Exon (uc001vzr.2/51222, exon 3 of 5)	14	21558205	21566808	8604	2	51222	uc001vzr.2	5772	ENSG00000165804	ZNF219	zinc finger protein 219
chr14	23025919	23026609	691	*	PEAK_000000000915	3.09356	Distal Intergenic	14	23033807	23058143	24337	2	1603	uc001wgl.2	31534	ENSG00000129562	DAD1	defender against cell death 1
chr14	23039072	23039726	655	*	PEAK_000000000146	3.8502	Intron (uc001wgl.2/1603, intron 1 of 2)	14	23033807	23058143	24337	2	1603	uc001wgl.2	18417	ENSG00000129562	DAD1	defender against cell death 1
chr14	23322210	23323182	973	*	PEAK_000000000559	3.36483	Distal Intergenic	14	23305793	23316803	11011	1	4323	uc001whc.3	16417	ENSG00000157227	MMP14	matrix metallopeptidase 14
chr14	23455682	23456341	660	*	PEAK_000000000252	3.68982	3' UTR	14	23440410	23451848	11439	2	84962	uc001whz.3	-3834	ENSG00000129474	AJUBA	ajuba LIM protein
chr14	23538227	23538683	457	*	PEAK_000000000472	3.43716	Promoter (<=1kb)	14	23527774	23538826	11053	2	22985	uc001wio.4	143	ENSG00000100813	ACIN1	apoptotic chromatin condensation inducer 1
chr14	23589778	23590405	628	*	PEAK_000000000003	5.16727	Promoter (<=1kb)	14	23586515	23588820	2306	2	1053	uc001wiv.2	-958	ENSG00000092067	CEBPE	CCAAT/enhancer binding protein epsilon
